subscriber_key_json, destination_record_associations_json
"{""id"":""c0c2afec-e221-437d-a7f7-d8dad6627ad4"",""type"":""Customer""}","[{""destRecId"":""5b653611-c60b-4166-8017-d1b24f2b43c0"",""contactId"":""0b3a9163-a419-4972-80b0-b467cca29263"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""ded6726a-d86e-40de-aa5f-cde88f8a1929"",""contactId"":""0b3a9163-a419-4972-80b0-b467cca29263"",""scope"":{""mode"":""INCLUDE"",""categories"":[""DISRUPTION_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""5840e1ca-8e42-439f-8a83-a3803bce4b62"",""contactId"":""93f63a9d-d4be-4dc0-a16a-c483144e07a9"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""5b653611-c60b-4166-8017-d1b24f2b43c0"",""contactId"":""0b3a9163-a419-4972-80b0-b467cca29263"",""scope"":{""mode"":""INCLUDE"",""categories"":[""DISRUPTION_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""d694ff7b-d04d-4f98-935e-4a6094ddbc5c"",""contactId"":""93f63a9d-d4be-4dc0-a16a-c483144e07a9"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""ded6726a-d86e-40de-aa5f-cde88f8a1929"",""contactId"":""0b3a9163-a419-4972-80b0-b467cca29263"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""bc0288bd-1312-46ed-b4c8-887d999deada"",""contactId"":""93f63a9d-d4be-4dc0-a16a-c483144e07a9"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_EmEx_NOTIFICATIONS""]},""disabled"":false}]"
"{""id"":""82584839-c0cc-4689-a212-7be6d9efbb2b"",""type"":""BillingAccount""}","[{""destRecId"":""9c33a6aa-c469-4c7b-a754-281ddac3dc9c"",""contactId"":""d82d2cb0-99a5-40e1-9722-43adcd83c473"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""bb97aaa2-1cb9-43c6-8349-91524d79919b"",""contactId"":""d82d2cb0-99a5-40e1-9722-43adcd83c473"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false}]"
"{""id"":""a06a48a8-1dbe-457c-81a2-cd1952d561a8"",""type"":""BillingAccount""}","[{""destRecId"":""81969609-b4cd-44d1-8e23-2fac749bbb19"",""contactId"":""bc8b64d0-8919-4a8b-9442-5236007aec92"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""cf0a6a3a-badf-4ef0-a776-b748deb79ccb"",""contactId"":""bc8b64d0-8919-4a8b-9442-5236007aec92"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false}]"
"{""id"":""219cef14-7b4d-48a2-bb88-35f1d3191621"",""type"":""BillingAccount""}","[{""destRecId"":""6448e46d-ac33-464d-b7d4-0a1087e18f36"",""contactId"":""34106eb1-4f05-4b4d-bf6a-742d542bc601"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""898e7ddb-0f20-4f20-9a6c-6ff4f2d24d9b"",""contactId"":""34106eb1-4f05-4b4d-bf6a-742d542bc601"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false}]"
"{""id"":""41ef5851-c165-4de6-b75d-e200930668e3"",""type"":""BillingAccount""}","[{""destRecId"":""955eed2d-8b73-4204-8af6-15bff3354b55"",""contactId"":""1bdff1ed-b6eb-4885-9a7b-c56bb6c41cae"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""c5df00bd-8abc-4938-a861-b5efb5a5e302"",""contactId"":""1bdff1ed-b6eb-4885-9a7b-c56bb6c41cae"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false}]"
"{""id"":""61f9bf9b-1075-4555-843a-db242b94678b"",""type"":""Customer""}","[{""destRecId"":""83b0183c-738c-4c66-b0d4-a79995f3c82b"",""contactId"":""6c03a663-e261-4a6b-b4d6-091a9633353e"",""scope"":{""mode"":""INCLUDE"",""categories"":[""DISRUPTION_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""4436739f-128b-4f19-bffc-ee84b49c3ebd"",""contactId"":""6c03a663-e261-4a6b-b4d6-091a9633353e"",""scope"":{""mode"":""INCLUDE"",""categories"":[""DISRUPTION_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""83b0183c-738c-4c66-b0d4-a79995f3c82b"",""contactId"":""6c03a663-e261-4a6b-b4d6-091a9633353e"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""4436739f-128b-4f19-bffc-ee84b49c3ebd"",""contactId"":""6c03a663-e261-4a6b-b4d6-091a9633353e"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_NOTIFICATIONS""]},""disabled"":false}]"
"{""id"":""fdf7f32f-30c8-49e2-9e64-14a5c7b4060b"",""type"":""BillingAccount""}","[{""destRecId"":""95d9f775-2514-4baf-9fb0-995dedb26d36"",""contactId"":""11c97780-a19e-4a66-98a0-3a05b33bc1c8"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""a31526cd-62fb-4392-8fca-c9df99543ab3"",""contactId"":""11c97780-a19e-4a66-98a0-3a05b33bc1c8"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false}]"
"{""id"":""15792a9b-146c-4abd-98b4-b3e630faf92c"",""type"":""Customer""}","[{""destRecId"":""b548f2e1-9d83-4c96-976c-b4e3bb8cf3bc"",""contactId"":""7d5b1a73-bdb6-49a1-8267-de1ee8a0fb82"",""scope"":{""mode"":""INCLUDE"",""categories"":[""COLLECTIONS_MANAGER""]},""disabled"":false},{""destRecId"":""b548f2e1-9d83-4c96-976c-b4e3bb8cf3bc"",""contactId"":""7d5b1a73-bdb6-49a1-8267-de1ee8a0fb82"",""scope"":{""mode"":""INCLUDE"",""categories"":[""DISRUPTION_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""e91980e3-1023-45db-9b63-b5549c5ce316"",""contactId"":""7d5b1a73-bdb6-49a1-8267-de1ee8a0fb82"",""scope"":{""mode"":""INCLUDE"",""categories"":[""DISRUPTION_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""b548f2e1-9d83-4c96-976c-b4e3bb8cf3bc"",""contactId"":""7d5b1a73-bdb6-49a1-8267-de1ee8a0fb82"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""e91980e3-1023-45db-9b63-b5549c5ce316"",""contactId"":""7d5b1a73-bdb6-49a1-8267-de1ee8a0fb82"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_NOTIFICATIONS""]},""disabled"":false}]"
"{""id"":""1cd07d85-2678-4758-93c0-763b3090418d"",""type"":""BillingAccount""}","[{""destRecId"":""9138f5f7-abb8-4a8d-9e7c-e786c779f736"",""contactId"":""75460442-c972-4eaa-9f85-dbe36fb1463c"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""3271ab15-99d7-4436-b9a9-951f80226bfd"",""contactId"":""75460442-c972-4eaa-9f85-dbe36fb1463c"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false}]"
"{""id"":""efdd9330-3447-4b22-910b-e3b267e19edc"",""type"":""Customer""}","[{""destRecId"":""f5a3aaf4-7c5e-4f1f-91ef-f7425c9b312c"",""contactId"":""68457422-8e25-4c29-a7f2-d1e68f918313"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""ec625baf-3d8c-4822-8b7a-26b9f99f6f4d"",""contactId"":""68457422-8e25-4c29-a7f2-d1e68f918313"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""03955699-ca14-4d39-9aed-9dae0ca21db9"",""contactId"":""68457422-8e25-4c29-a7f2-d1e68f918313"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_EmEx_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""fef98761-b887-497c-8648-89c7e5830010"",""contactId"":""68457422-8e25-4c29-a7f2-d1e68f918313"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_EmEx_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""f5a3aaf4-7c5e-4f1f-91ef-f7425c9b312c"",""contactId"":""68457422-8e25-4c29-a7f2-d1e68f918313"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MARKETING_CALLS""]},""disabled"":false},{""destRecId"":""ec625baf-3d8c-4822-8b7a-26b9f99f6f4d"",""contactId"":""68457422-8e25-4c29-a7f2-d1e68f918313"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MARKETING_EMAILS""]},""disabled"":false},{""destRecId"":""ec625baf-3d8c-4822-8b7a-26b9f99f6f4d"",""contactId"":""68457422-8e25-4c29-a7f2-d1e68f918313"",""scope"":{""mode"":""INCLUDE"",""categories"":[""DISRUPTION_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""f5a3aaf4-7c5e-4f1f-91ef-f7425c9b312c"",""contactId"":""68457422-8e25-4c29-a7f2-d1e68f918313"",""scope"":{""mode"":""INCLUDE"",""categories"":[""DISRUPTION_NOTIFICATIONS""]},""disabled"":false}]"
"{""id"":""a86c6cf6-769c-45da-ad0b-b81b0f5489f8"",""type"":""Customer""}","[{""destRecId"":""2198eab0-506f-4713-8725-467f0973e3f0"",""contactId"":""9f6fe773-a427-49e7-ba3c-69779aa450a6"",""scope"":{""mode"":""INCLUDE"",""categories"":[""COLLECTIONS_MANAGER""]},""disabled"":false},{""destRecId"":""2198eab0-506f-4713-8725-467f0973e3f0"",""contactId"":""9f6fe773-a427-49e7-ba3c-69779aa450a6"",""scope"":{""mode"":""INCLUDE"",""categories"":[""DISRUPTION_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""46e7d4a0-b8c2-450b-9dfc-bd36ceb6a186"",""contactId"":""9f6fe773-a427-49e7-ba3c-69779aa450a6"",""scope"":{""mode"":""INCLUDE"",""categories"":[""DISRUPTION_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""2198eab0-506f-4713-8725-467f0973e3f0"",""contactId"":""9f6fe773-a427-49e7-ba3c-69779aa450a6"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""46e7d4a0-b8c2-450b-9dfc-bd36ceb6a186"",""contactId"":""9f6fe773-a427-49e7-ba3c-69779aa450a6"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_NOTIFICATIONS""]},""disabled"":false}]"
"{""id"":""f3413ac1-923e-4e1a-ba62-2114cf7fd6f8"",""type"":""BillingAccount""}","[{""destRecId"":""16f3d275-d447-47fa-8717-90b49dee345b"",""contactId"":""c0ff0db7-8fe8-4d89-9731-e7bf806ec654"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""bdb12d82-a8aa-411e-9480-f9799b73135d"",""contactId"":""c0ff0db7-8fe8-4d89-9731-e7bf806ec654"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false}]"
"{""id"":""47573b9b-3047-489c-9dce-b9b098e73888"",""type"":""Customer""}","[{""destRecId"":""78a8de53-3a8d-43d2-83fa-f5191d734e96"",""contactId"":""aa6062c3-eecd-4970-99f1-d774a749ed3c"",""scope"":{""mode"":""INCLUDE"",""categories"":[""DISRUPTION_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""3d85060d-2b7c-42b5-acde-c1bd2432c95e"",""contactId"":""aa6062c3-eecd-4970-99f1-d774a749ed3c"",""scope"":{""mode"":""INCLUDE"",""categories"":[""DISRUPTION_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""78a8de53-3a8d-43d2-83fa-f5191d734e96"",""contactId"":""aa6062c3-eecd-4970-99f1-d774a749ed3c"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""3d85060d-2b7c-42b5-acde-c1bd2432c95e"",""contactId"":""aa6062c3-eecd-4970-99f1-d774a749ed3c"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_NOTIFICATIONS""]},""disabled"":false}]"
"{""id"":""56ae519c-064e-451f-ad25-95039c1b484e"",""type"":""BillingAccount""}","[{""destRecId"":""ed7f846c-fde4-4ad5-8d36-4f48a0060468"",""contactId"":""2796c958-5e26-4fa7-b5c1-195ad9e75e83"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""9caca02b-9f23-4547-bc94-87b7aa10ff0a"",""contactId"":""2796c958-5e26-4fa7-b5c1-195ad9e75e83"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""ed7f846c-fde4-4ad5-8d36-4f48a0060468"",""contactId"":""2796c958-5e26-4fa7-b5c1-195ad9e75e83"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_EmEx_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""083e4264-9a0b-4f2e-a2b7-f6b7bb80ddd1"",""contactId"":""2796c958-5e26-4fa7-b5c1-195ad9e75e83"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_EmEx_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""705d4f61-681c-485a-9636-c1c4874f2174"",""contactId"":""2796c958-5e26-4fa7-b5c1-195ad9e75e83"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_EmEx_NOTIFICATIONS""]},""disabled"":false}]"
"{""id"":""7dd51e9d-a238-4db3-9661-a1053ee4f2f4"",""type"":""Customer""}","[{""destRecId"":""f6aca6c4-3ef8-4792-900e-0c9571fb7033"",""contactId"":""34d83304-65d7-4980-b077-c954595b9f65"",""scope"":{""mode"":""INCLUDE"",""categories"":[""DISRUPTION_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""612e5092-066b-4c3a-ba0e-69859f37fa8a"",""contactId"":""34d83304-65d7-4980-b077-c954595b9f65"",""scope"":{""mode"":""INCLUDE"",""categories"":[""DISRUPTION_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""f6aca6c4-3ef8-4792-900e-0c9571fb7033"",""contactId"":""34d83304-65d7-4980-b077-c954595b9f65"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""612e5092-066b-4c3a-ba0e-69859f37fa8a"",""contactId"":""34d83304-65d7-4980-b077-c954595b9f65"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_NOTIFICATIONS""]},""disabled"":false}]"
"{""id"":""9268c45f-34ce-4861-bbf5-1376d44ee391"",""type"":""Customer""}","[{""destRecId"":""34b07c19-d7fa-4ac0-a518-d5e9eb1aeff8"",""contactId"":""2d7222e0-cd37-4d11-91f5-02b4c8deb1aa"",""scope"":{""mode"":""INCLUDE"",""categories"":[""COLLECTIONS_MANAGER""]},""disabled"":false},{""destRecId"":""34b07c19-d7fa-4ac0-a518-d5e9eb1aeff8"",""contactId"":""2d7222e0-cd37-4d11-91f5-02b4c8deb1aa"",""scope"":{""mode"":""INCLUDE"",""categories"":[""DISRUPTION_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""10e79366-e7d4-4922-9586-5a936e70aa41"",""contactId"":""2d7222e0-cd37-4d11-91f5-02b4c8deb1aa"",""scope"":{""mode"":""INCLUDE"",""categories"":[""DISRUPTION_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""34b07c19-d7fa-4ac0-a518-d5e9eb1aeff8"",""contactId"":""2d7222e0-cd37-4d11-91f5-02b4c8deb1aa"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""10e79366-e7d4-4922-9586-5a936e70aa41"",""contactId"":""2d7222e0-cd37-4d11-91f5-02b4c8deb1aa"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""10e79366-e7d4-4922-9586-5a936e70aa41"",""contactId"":""2d7222e0-cd37-4d11-91f5-02b4c8deb1aa"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MARKETING_EMAILS""]},""disabled"":false}]"
"{""id"":""bca953ca-f615-46ef-9fc6-011df5619d30"",""type"":""BillingAccount""}","[{""destRecId"":""b962dae1-4b0c-454c-b856-4715d343fd8a"",""contactId"":""1c9038ee-4bd3-4cfd-8732-cb4798a28787"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""0bfe7267-8a67-4dc0-94fd-a3336d1324cd"",""contactId"":""1c9038ee-4bd3-4cfd-8732-cb4798a28787"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false}]"
"{""id"":""94754017-b9da-43c5-ad1a-ffa2490e9af2"",""type"":""BillingAccount""}","[{""destRecId"":""1aaa5379-1950-4a97-9162-2d72929c847c"",""contactId"":""4362c3ef-168b-4be1-8511-411b2c6319a1"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""58c4a08b-1d0b-4943-924d-4cd963a82efb"",""contactId"":""4362c3ef-168b-4be1-8511-411b2c6319a1"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false}]"
"{""id"":""9c73b981-0b25-401b-9c87-dda9a84e916b"",""type"":""Customer""}","[{""destRecId"":""6399d454-1700-40cd-9fd4-719be4cf5378"",""contactId"":""4c501453-6142-4a05-a6eb-6c3f7e4055e2"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_EmEx_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""2bad71c9-fc6e-41f5-8264-4e7ced15c90e"",""contactId"":""4c501453-6142-4a05-a6eb-6c3f7e4055e2"",""scope"":{""mode"":""INCLUDE"",""categories"":[""DISRUPTION_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""aad3678a-75f3-4c5c-95e6-86ed60a123b4"",""contactId"":""4c501453-6142-4a05-a6eb-6c3f7e4055e2"",""scope"":{""mode"":""INCLUDE"",""categories"":[""DISRUPTION_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""aad3678a-75f3-4c5c-95e6-86ed60a123b4"",""contactId"":""4c501453-6142-4a05-a6eb-6c3f7e4055e2"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MARKETING_SMS""]},""disabled"":false},{""destRecId"":""217393ec-89f2-42fb-a577-f47730dd1011"",""contactId"":""4c501453-6142-4a05-a6eb-6c3f7e4055e2"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_EmEx_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""aad3678a-75f3-4c5c-95e6-86ed60a123b4"",""contactId"":""4c501453-6142-4a05-a6eb-6c3f7e4055e2"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MARKETING_CALLS""]},""disabled"":false},{""destRecId"":""2bad71c9-fc6e-41f5-8264-4e7ced15c90e"",""contactId"":""4c501453-6142-4a05-a6eb-6c3f7e4055e2"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MARKETING_EMAILS""]},""disabled"":false},{""destRecId"":""2bad71c9-fc6e-41f5-8264-4e7ced15c90e"",""contactId"":""4c501453-6142-4a05-a6eb-6c3f7e4055e2"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""aad3678a-75f3-4c5c-95e6-86ed60a123b4"",""contactId"":""4c501453-6142-4a05-a6eb-6c3f7e4055e2"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_NOTIFICATIONS""]},""disabled"":false}]"
"{""id"":""ef114a45-57a9-4556-8f03-b5b13d30d880"",""type"":""BillingAccount""}","[{""destRecId"":""6258c9ca-1d0a-4f30-a105-4beba71a929e"",""contactId"":""8c91988b-0f53-4a2d-94ac-c26be36d46e3"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""78f891a8-904e-4083-9545-0fd120a43910"",""contactId"":""8c91988b-0f53-4a2d-94ac-c26be36d46e3"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false}]"
"{""id"":""6c6b1699-aba1-4745-86b0-d395dbf1ec15"",""type"":""BillingAccount""}","[{""destRecId"":""016aaa48-7be0-4736-9b59-2469ef7173e0"",""contactId"":""003ddd53-cbfd-4ffa-8ac2-3b9c038276d0"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""34455f90-c4d0-4d22-bb12-40d3f3fd8f0a"",""contactId"":""003ddd53-cbfd-4ffa-8ac2-3b9c038276d0"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false}]"
"{""id"":""0a507706-9041-4695-91a0-e7bb554c27e6"",""type"":""Customer""}","[{""destRecId"":""b45f5301-7967-4b9e-8711-c79d57f299f0"",""contactId"":""a0290ad7-ee05-4ef5-9dd0-595b33334f41"",""scope"":{""mode"":""INCLUDE"",""categories"":[""COLLECTIONS_MANAGER""]},""disabled"":false},{""destRecId"":""b45f5301-7967-4b9e-8711-c79d57f299f0"",""contactId"":""a0290ad7-ee05-4ef5-9dd0-595b33334f41"",""scope"":{""mode"":""INCLUDE"",""categories"":[""DISRUPTION_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""e78f19b9-4483-47f7-932a-359d219ed862"",""contactId"":""a0290ad7-ee05-4ef5-9dd0-595b33334f41"",""scope"":{""mode"":""INCLUDE"",""categories"":[""DISRUPTION_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""b45f5301-7967-4b9e-8711-c79d57f299f0"",""contactId"":""a0290ad7-ee05-4ef5-9dd0-595b33334f41"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""e78f19b9-4483-47f7-932a-359d219ed862"",""contactId"":""a0290ad7-ee05-4ef5-9dd0-595b33334f41"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_NOTIFICATIONS""]},""disabled"":false}]"
"{""id"":""1ffd2cdc-6abb-486b-b7ee-e806b15569e7"",""type"":""BillingAccount""}","[{""destRecId"":""878ee2e9-4f3a-4dba-bb03-693e7ef308e3"",""contactId"":""8cd421c4-762f-4ba6-bc7b-ec11bf78ff7a"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""e194bc13-525e-45d6-89e3-5994e2559767"",""contactId"":""8cd421c4-762f-4ba6-bc7b-ec11bf78ff7a"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false}]"
"{""id"":""ead30229-0111-4227-bb0c-9168bea95b8c"",""type"":""BillingAccount""}","[{""destRecId"":""944339d2-f9a3-4a88-b830-ab7708aa030d"",""contactId"":""48c7f1bb-ceb5-4983-89b2-89518d40d3d1"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""7052bec7-62dd-48a7-a50c-a883b4e4bdcb"",""contactId"":""48c7f1bb-ceb5-4983-89b2-89518d40d3d1"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false}]"
"{""id"":""54d4de04-f05b-41d8-ab15-1d98a4b727fc"",""type"":""Customer""}","[{""destRecId"":""5fd004b1-baca-4532-adf9-4b4a7dcbe373"",""contactId"":""0fb4556a-d352-4091-b91c-1d41a7837b50"",""scope"":{""mode"":""INCLUDE"",""categories"":[""DISRUPTION_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""3007f093-1f94-4591-bf33-e49296729e9e"",""contactId"":""0fb4556a-d352-4091-b91c-1d41a7837b50"",""scope"":{""mode"":""INCLUDE"",""categories"":[""DISRUPTION_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""5fd004b1-baca-4532-adf9-4b4a7dcbe373"",""contactId"":""0fb4556a-d352-4091-b91c-1d41a7837b50"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""3007f093-1f94-4591-bf33-e49296729e9e"",""contactId"":""0fb4556a-d352-4091-b91c-1d41a7837b50"",""scope"":{""mode"":""INCLUDE"",""categories"":[""MANDATORY_NOTIFICATIONS""]},""disabled"":false}]"
"{""id"":""8c69185f-661a-46e1-919b-ebe41a9b763a"",""type"":""BillingAccount""}","[{""destRecId"":""ae990139-059a-426d-8d8f-1c715f64f115"",""contactId"":""30d18042-7e92-4f71-8b19-ed309d5bdcca"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""3beb52bd-5462-4bb4-a891-c4eabe955101"",""contactId"":""30d18042-7e92-4f71-8b19-ed309d5bdcca"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false}]"
"{""id"":""c93fed84-15d4-4570-99ff-45eba7b58307"",""type"":""BillingAccount""}","[{""destRecId"":""f520471e-0181-4d79-9a51-c9ac54a9ba3c"",""contactId"":""9c9dd7fe-eafd-4437-9548-bb0e6c46c913"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false},{""destRecId"":""76b025ca-48b3-4283-95e3-e71c9c239e65"",""contactId"":""9c9dd7fe-eafd-4437-9548-bb0e6c46c913"",""scope"":{""mode"":""INCLUDE"",""categories"":[""BILLING_ACCOUNT_NOTIFICATIONS""]},""disabled"":false}]"
